출원번호,발명의 명칭,출원일자,CPC,독립항 수,종속항 수
1020210123172,생체신호를 감지하는 감지기구 테스트용 신호전달장치,20210915,G01M 99/00,6,2
1020210123226,아우터링 가공장치,20210915,B23P 19/04,2,13
1020210123227,아우터링 가공장치,20210915,B21D 7/08,5,10
1020210123228,"화합물, 이를 포함하는 항균용 조성물, 및 상기 항균용 조성물을 포함하는 광감각제",20210915,C07F 5/02,3,14
1020210123275,"영상 컨텐츠와 모션 체어를 연동하는 방법, 컴퓨터 프로그램 및 시스템",20210915,G16H 40/60,5,7
1020210123164,아우터링 가공장치,20210915,B24B 9/02,1,14
1020210123113,"혈압 측정장치, 손목시계형 단말기 및 혈압 측정방법",20210915,A61B 5/021,3,8
1020210123171,생체신호를 감지하는 감지기구 테스트용 신호전달장치,20210915,G01M 99/00,1,8
1020210123169,생체 신호를 측정하는 스마트 링,20210915,A61B 5/00,2,11
1020210123112,"반도체 패키지 기판 및 반도체 패키지 기판의 제조방법, 반도체 패키지",20210915,H01L 23/31,4,12
1020210123173,"가스 용기 이송용 이송 로봇, 가스 공급 캐비닛, 및 이들을 포함하는 가스 공급 시스템",20210915,B25J 11/00,5,15
1020210123110,위성 항법 시스템에서 전리층 잔류 오차를 결정하기 위한 장치 및 방법,20210915,G01S 19/07,11,0
1020210123114,"메시지 검증 방법, 장치 및 컴퓨터 프로그램",20210915,G06Q 50/30,23,0
1020210123162,생체 신호를 감지하는 스마트 링,20210915,A61B 5/00,2,8
1020210123163,생체 신호를 감지하는 스마트 링,20210915,A61B 5/00,2,8
1020210122776,비파괴 검사용 자분 자동 분사 및 자화 장치,20210914,B05B 7/14,1,3
1020210122779,비파괴 검사용 침투 탐상제 도포를 위한 스펀지 노즐 보조 장치,20210914,B05C 17/10,1,2
1020210122777,전극간 간격의 조절이 가능한 비파괴 검사 장치용 자화 전극 장치,20210914,G01N 27/84,1,3
1020210122766,전기추진선박의 추진전동기의 역기전력 불평형에 의한 2차 고조파 토크리플 저감 방법 및 전기추진선박의 전기 추진 시스템,20210914,B63H 21/17,11,0
1020210122767,BEMS 기반으로 히트 펌프들의 운용 스케줄을 결정 위한 장치 및 방법,20210914,F24F 11/46,16,0
1020210122770,파이프 융착기의 융착 데이터 관리 시스템 및 방법,20210914,G06Q 50/04,9,0
1020210122780,비파괴 검사용 자동 스캐너 차체의 바퀴 구조,20210914,G01N 29/265,3,3
1020210122765,두피 마이크로바이옴 콤플렉스 및 그의 모발 또는 두피 상태 개선 용도,20210914,C12N 1/20,15,0
1020210121779,에어로졸 생성 장치 및 그의 동작 방법,20210913,A24F 40/50,2,7
1020210122076,조절 가능한 출력 전력을 제공하는 AC-DC 전원 장치 및 이를 포함하는 시스템,20210913,H02M 7/155,12,0
1020210122072,터널형 세차기의 차량 밀림 방지 장치,20210913,B60S 3/00,6,7
1020210121826,"리튬 전지용 전극, 이를 포함하는 리튬 전지, 및 상기 리튬 전지의 제조방법",20210913,H01M 4/13,3,16
1020210122075,높은 전력 효율을 제공하는 LED 구동 장치 및 이를 포함하는 조명 기기,20210913,H05B 45/3725,9,0
1020210122073,터널형 세차기의 컨베이어 커버 소음 감소 장치,20210913,B60S 3/00,1,7
1020210121179,유기 발광 표시 장치,20210910,H01L 51/52,3,11
1020210121177,착화 장치용 점화제 및 그 제조 방법,20210910,C06B 33/00,3,6
1020210121165,릴투릴 공정을 위한 작업 테이블,20210910,B23K 37/04,1,6
1020210120628,표면 패시베이션의 제거,20210909,H01L 21/306,33,0
1020210120533,열교환관 및 이를 포함하는 보일러,20210909,F24H 9/00,5,9
1020210120538,원웨이 클러치 회생제동 시스템,20210909,F16D 41/12,3,5
1020210120531,열간 프레스용 강판 및 이의 제조 방법,20210909,C23C 2/12,6,7
1020210120529,수트클리닝워터의 잔류를 방지하는 보일러,20210909,F24H 9/00,7,1
1020210119839,웨어러블 디바이스 및 웨어러블 디바이스의 피드백 제공 방법,20210908,G06F 3/01,3,16
1020210119867,피부 장벽 강화용 또는 피부 생리 활성 물질 흡수 촉진용 화장료 조성물,20210908,A61K 8/55,15,0
1020210119862,다중 지점 누수 탐지 방법 및 그 시스템,20210908,G06Q 50/06,5,7
1020210119948,배기가스 히터,20210908,F01N 3/027,10,11
1020210119864,개선된 원 웨이 클러치를 구비하는 전기자동차용 변속기,20210908,F16H 57/02,1,4
1020210119866,비피도박테리움 애니멀리스 서브스페시스 락티스 균주 및 그의 피부 상태 개선 용도,20210908,C12N 1/20,11,0
1020210119183,"영상의 ＡＩ 부호화 및 ＡＩ 복호화 방법, 및 장치",20210907,H04N 19/132,5,10
1020210118962,위성체 추력기 얼라인먼트 측정용 미러 정밀 고정 및 회전장치,20210907,G01B 11/26,4,10
1020210119105,임신중독증 진단용 바이오마커 조성물 및 이의 용도,20210907,G01N 33/68,10,0
1020210119102,다당류 점증제를 포함하는 자외선 차단용 화장료 조성물 및 이를 제조하는 방법,20210907,A61K 8/73,10,0
1020210119103,Oil/IPDI공중합체를 포함하고 피부 도포시 가역적인 상전이 성질을 지니는 화장료 조성물 및 이를 제조하는 방법,20210907,A61K 8/84,11,0
1020210118963,1축 시프트 메커니즘을 구비하는 변속기,20210907,F16H 63/32,5,3
1020210118964,향상된 강성 및 배수성을 갖는 블록 및 그루브 구조를 갖는 공기입 타이어,20210907,B60C 11/03,10,2
1020210118544,데이터 처리 장치 및 데이터 처리 방법,20210906,G06F 18/00,2,18
1020210117942,프로세싱부를 포함하는 이종 메모리 시스템을 억세스하는 데이터 처리 시스템 및 방법,20210903,G06F 13/16,2,8
1020210117738,동박적층필름 및 이를 포함하는 전자소자,20210903,H05K 1/09,3,11
1020210117106,스마트 단말기를 이용한 건강진단 진행 방법 및 시스템,20210902,G16H 40/20,5,12
1020210117108,스마트 단말기를 이용한 건강진단 진행 방법 및 시스템,20210902,G16H 40/20,7,8
1020210117195,디스플레이 장치,20210902,H01L 27/32,1,16
1020210117103,레이저 장치,20210902,H01S 3/10,7,9
1020210117200,가방,20210902,A45C 7/00,2,1
1020210116500,"영상을 처리하는 방법, 장치 및 기록매체",20210901,G06T 5/00,2,8
1020210116504,인쇄회로기판의 제조방법,20210901,H05K 3/34,4,8
1020210116577,통신 시스템에서 거의 일정한 포락선을 가지는 신호 생성을 위한 스펙트럼 성형 방법 및 이를 수행하는 송신기,20210901,H04L 27/34,6,4
1020210116508,에어로졸 생성 장치 및 그의 동작 방법,20210901,A24F 40/50,2,6
1020210116620,"통신 시스템에서 심볼 성상 회전 및 스펙트럼 성형을 이용한 송신기, 이의 송신 방법, 수신기 및 이의 수신 방법",20210901,H04L 27/34,6,5
1020210115801,레이저 타발공정용 필름 및 이를 포함하는 디스플레이 소자,20210831,C09J 183/04,2,11
1020210115702,"스토리지 장치, 스토리지 컨트롤러 및 스토리지 컨트롤러의 동작 방법",20210831,G06F 3/06,2,18
1020210115030,LNG 냉열을 이용하여 복수의 보조냉매를 냉각시키는 냉각 시스템,20210830,F25D 16/00,3,9
1020237005782,"주파수 대역의 우선도에 따라 셀 선택을 실행하는 단말 장치, 그 제어 방법, 및 기억 매체",20210830,H04W 48/20,7,14
1020210115024,마모 알림 구조를 사용하는 타이어,20210830,B60C 19/00,1,5
2020210002673,하지 트러스용 내진 브라켓,20210830,E04H 9/02,2,6
1020210115022,래치 회로를 이용하여 입력 전원으로부터 출력 전원으로의 전원 공급을 제어하기 위한 장치 및 방법,20210830,H03K 17/06,11,0
1020210115029,스냅링 회전 방지 구조를 구비하는 변속기,20210830,F16H 57/021,2,4
1020210113650,NTN 이동성을 구현하기 위한 방법 및 사용자 장비,20210827,H04W 48/16,2,27
1020210114254,"IoT 포털 서버, IoT 플랫폼 서버, 인증 서버를 통해 획득된 토큰과 ACP 데이터 필드를 이용하여 권한을 관리하는 방법, 및 상기 방법을 실행하기 위한 컴퓨터 프로그램",20210827,H04L 9/40,11,6
1020210114184,배터리 충전 스테이션,20210827,H02J 7/00,10,0
1020210113983,MIM 구조를 사용하는 가스 센서 및 이를 포함하는 가스 검출장치,20210827,G01N 27/407,4,3
1020210114252,성능 조정 동작을 수행하는 메모리 시스템,20210827,G06F 9/50,5,15
1020210114124,"복호화 장치 및 그 동작방법, 및 AI 업 스케일 장치 및 그 동작방법",20210827,H04N 19/42,3,13
1020210114253,"로그 데이터의 비식별화 방법, 시스템 및 컴퓨터 프로그램",20210827,G06F 21/62,7,10
1020210113402,향상된 화질을 제공하는 홀로그래픽 디스플레이 장치 및 홀로그래픽 디스플레이 방법,20210826,G03H 1/04,2,6
1020210113395,"항공기 경로 추적 방법, 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210826,G01S 13/72,3,14
1020210113403,재귀 반사 번호판 및 그 제조방법,20210826,B60R 13/10,4,1
1020210113408,핫 스탬핑용 금형 장치 및 핫 스탬핑 부품의 제조 방법,20210826,B21D 22/02,2,7
1020210113410,도심항공교통(UAM)의 이착륙장 입지를 선정하는 방법 및 시스템,20210826,G06Q 10/06,6,4
1020210113398,"알칼리 배기가스 흡착제 제조용 조성물, 알칼리 배기가스 흡착제 및 그의 제조방법",20210826,B01J 20/18,5,2
1020210113468,배기가스 처리 장치 및 배기가스 처리 방법,20210826,B01D 53/75,8,10
1020210113411,PGD2를 포함하는 난소 저자극 증후군 조기 진단용 바이오마커 및 이의 용도,20210826,G01N 33/68,9,0
1020210112474,그래뉼라 및 체인 구조를 결합한 하이브리드 재밍 구조,20210825,B25J 9/10,2,5
1020210112478,다중 로봇의 위치 제어 시스템 및 이를 이용하는 위치 제어 방법,20210825,G05D 1/02,2,18
1020210112467,레이저 드릴링 방법,20210825,B23K 26/382,3,12
1020210112475,응력 집중을 완화한 해상 부유식 플랫폼,20210825,B63B 35/44,1,6
1020210112477,핫 스탬핑용 금형 장치 및 핫 스탬핑 부품의 제조 방법,20210825,B21D 22/02,2,9
1020210111748,텍스트 및 이미지를 활용한 문장 교정 장치 및 방법,20210824,G06F 40/166,25,0
1020210111873,"디스플레이 모듈, 디스플레이 디바이스 및 그 제조방법",20210824,G09F 9/30,2,9
1020210111750,극저온 탱크의 스프레이 마감장치 및 이의 시공방법,20210824,B63B 25/16,10,2
1020210111808,태양광 발전의 경제성 평가 방법,20210824,G06Q 50/06,1,0
1020210111915,투습방수성 의류의 일괄 제조방법 및 그 방법에 의해 제조된 투습방수성 의류,20210824,A41D 31/102,2,13
1020210111812,비허가 대역에서 Ｍ-ＴＲＰ를 통해 기지국과 통신하기 위해 ＵＥ에 의해 사용되는 방법 및 이를 사용하는 UE,20210824,H04W 72/04,6,17
1020210111751,"베드사이드 장치, 측정된 환자의 생체 정보를 수신하여 알림 신호를 생성하는 방법, 및 컴퓨터 프로그램",20210824,G16H 40/67,5,6
1020210110822,낮은 노이즈 및 고조파 왜곡을 갖는 증폭기 및 이를 위한 노이즈 쉐이퍼,20210823,H03F 3/217,13,0
1020210110311,배터리 충전 시스템 및 이를 포함하는 냉동탑차,20210820,H02J 7/00,11,0
1020210110308,무선 모니터링 장치 및 그 제어 방법,20210820,G08C 17/02,3,10
1020210110343,난용성 물질의 안정화용 화장료 조성물,20210820,A61K 8/34,4,0
1020210110307,"음향 신호의 렌더링 방법, 장치 및 컴퓨터 판독 가능한 기록 매체",20210820,H04S 3/00,3,8
1020210109640,배기가스 처리 장치 및 배기가스 처리 방법,20210819,B01D 53/75,9,9
1020210109641,이리노테칸 함유 경구용 고형제제 및 그 제조방법,20210819,A61K 47/12,8,6
1020210109585,유기 발광 표시 장치 및 그 제조 방법,20210819,H10K 50/80,7,11
1020210109637,"사이버 보안을 위한 통신격리기, 및 통신격리방법",20210819,H04L 9/40,5,7
1020210109639,폴리황산알루미늄철 수용액 제조 방법,20210819,C01F 7/76,3,6
1020210109636,색 번짐이 발생한 채색 이미지 보정 방법 및 그 장치,20210819,G06T 5/00,3,10
1020210108959,배기가스 처리 장치 및 배기가스 처리 방법,20210818,B01D 53/75,7,7
1020210108962,"AutoCAD도면자동생성장치 및 방법, 그리고 그 방법이 기록된 컴퓨터 판독매체",20210818,G06F 30/17,5,10
1020210108626,IC 칩 스캔 테스트를 위한 테스트 데이터의 사용 가능한 쉬프트 주파수를 찾기 위한 검색용 데이터를 생성하는 방법 및 그 장치,20210818,G01R 31/3185,4,10
1020210108179,"최적 독출 레벨을 산출하는 메모리 컨트롤러, 이를 포함하는 메모리 시스템 및 메모리 컨트롤러의 동작방법",20210817,G11C 16/26,3,17
1020210108297,"열전지용 양극, 이를 포함하는 열전지 및 그 제조 방법",20210817,H01M 4/06,3,10
1020210108185,직류 모터용 스테이터 및 그 스테이터를 포함한 직류 모터,20210817,H02K 1/14,3,2
1020210108184,전력 시스템에서 아크 검출 기기의 자가 진단 방법 및 장치,20210817,G01R 31/12,2,11
1020210107615,장외주식 담보 대출을 위한 장치 및 방법,20210813,G06Q 40/02,9,15
1020210107534,문서비교방법 및 그 장치,20210813,G06F 40/194,3,13
1020210107564,배기가스 가열 장치,20210813,F01N 3/28,11,20
1020210107614,변압기 및 이를 포함하는 전원공급장치,20210813,H01F 27/28,2,16
1020210107610,무게 측정 장치 및 방법,20210813,G01G 19/393,5,11
1020210106950,배변패드용 패드봉 및 이를 구비하는 반려동물용 배변처리기,20210812,A01K 1/01,12,6
1020210106951,난용성 물질의 안정화용 화장료 조성물,20210812,A61K 8/34,6,0
1020210106948,가이드 레일을 이너판넬에 고정 설치하기 위한 프레임 리스 도어의 고정구조,20210812,B60J 5/04,4,1
1020210106979,배수 모터 및 세탁기,20210812,D06F 39/08,2,18
1020210105814,양자 광-마이크로파 상호 변환 장치,20210811,G02B 6/26,4,7
1020210106183,유기 발광 소자,20210811,H01L 51/00,3,9
1020210106180,마이크로코커스 안타르크티쿠스 균주 및 그의 피부 상태 개선 용도,20210811,C12N 1/20,9,0
1020210105414,"화합물, 이를 포함하는 암세포 검출용 약학 조성물, 및 상기 화합물을 포함하는 형광 프로브",20210810,C07D 311/04,5,12
1020210105413,"단방향 수중 통신 방법, 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210810,H04L 1/00,3,10
1020210104757,고도로 중화된 저경도 고탄성 에틸렌-불포화 카르복실산 공중합체 및 일작용성 지방족 유기산 금속염을 포함하는 열가소성 중합체 조성물 및 골프공 제조에서의 이의 용도,20210809,C08L 23/08,10,2
1020210104871,조명 장치,20210809,F21V 5/00,3,17
1020210104755,"발사체 식별 방법, 발사체 식별 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210809,F41G 7/22,7,12
1020210103739,움직임 영역 검출 장치 및 방법,20210806,G06T 7/20,1,4
1020210103738,콘크리트용 혼화제 조성물 및 이를 포함하는 콘크리트,20210806,C04B 24/26,7,1
1020210104212,"개인화 방송 추천 기능을 가지는 동영상 스트리밍 시스템, 방법 및 컴퓨터 프로그램",20210806,H04N 21/458,3,14
1020210104194,그린타이어 감지 센서를 포함한 그린타이어 공급 장치,20210806,B29D 30/00,5,5
1020210103467,색분리 렌즈 어레이를 구비하는 이미지 센서 및 이를 포함하는 전자 장치,20210805,H01L 27/146,2,18
1020210103436,"동영상 스트리밍 방법, 동영상 스트리밍 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210805,H04N 21/478,7,10
1020210102671,줄기세포의 노화 진단용 조성물,20210804,C12Q 1/6881,2,0
1020210102672,USP12의 발현량 검출을 이용한 줄기세포의 노화 진단용 조성물,20210804,C12Q 1/6881,1,0
1020210102676,PSMD14의 발현량 측정을 이용한 줄기세포의 노화 예측 또는 진단을 위한 정보제공 방법,20210804,C12Q 1/6881,1,0
1020210102675,USP12의 발현량 측정을 이용한 줄기세포의 노화 예측 또는 진단을 위한 정보제공 방법,20210804,C12Q 1/6881,1,0
1020210102677,COPS6의 발현량 측정을 이용한 줄기세포의 노화 예측 또는 진단을 위한 정보제공 방법,20210804,C12Q 1/6881,1,0
1020210102581,이중 선택적 퇴적,20210804,H01L 21/205,1,17
1020210102673,줄기세포의 노화 진단용 키트,20210804,C12Q 1/6881,2,0
1020210102674,줄기세포의 노화 예측 또는 진단을 위한 정보제공 방법,20210804,C12Q 1/6881,2,0
1020210102683,"비디오 복호화 방법 및 장치, 비디오 부호화 방법 및 장치",20210804,H04N 19/13,2,0
1020210102659,담관 스텐트 및 담관 스텐트 제조방법,20210804,A61F 2/82,3,16
1020210102021,"산성가스 흡착제 제조용 조성물, 산성가스 흡착제 및 그의 제조방법",20210803,B01J 20/18,8,2
1020210102119,레이저를 이용한 타이어 분진 제거 시스템,20210803,B01D 53/00,5,5
1020210101938,알루미늄 및 질소 함유 재료의 선택적 증착,20210803,H01L 21/285,2,18
1020210102155,RF 펄스형 전자 빔 기반 STEM을 위한 시스템 및 방법,20210803,H01J 37/04,6,14
1020210101532,타이어 제동 장치 및 타이어 제동 방법,20210802,B60T 1/08,5,3
1020210101530,전사 프레스 장치,20210802,B41F 16/00,3,12
1020210101018,광 공진기능을 겸하는 메타 패턴층을 포함하는 이미지 세서,20210730,H01L 27/146,2,19
1020210101019,전자전 시뮬레이션을 수행하기 위한 장치 및 방법,20210730,G09B 9/00,13,0
1020210101011,열간 프레스용 강판 및 이를 이용하여 제조된 핫 스탬핑 부품,20210730,C23C 2/12,10,3
1020210101012,절삭유 내에 부유하는 이물질을 제거하는 이물질 청소장치,20210730,B23Q 11/10,3,7
1020210100141,"미디어 스트리밍 서버, 라이브 영상과 라이브 채팅을 스트리밍 동영상으로 제공하는 방법, 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210729,H04N 21/4788,7,6
1020210100133,"적외선 영상 데이터 획득 방법, 적외선 영상 데이터 획득 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210729,H04N 5/33,5,14
1020210099434,"유기 발광 디스플레이 장치와, 이의 제조 방법",20210728,H01L 51/50,13,7
1020210099443,노내계측기 처리장치,20210728,G21C 19/19,3,2
1020210099442,복귀가능한 승하강 장치를 가지는 건설용 클라이밍 시스템,20210728,E04G 11/28,7,1
1020210099490,건설용 클라이밍 시스템,20210728,E04G 3/28,5,3
1020210099447,체외 수정용 배양 장치,20210728,C12M 3/00,10,0
1020210098534,"층간소음 측정 장치, 및 스마트 중재 서버와 층간소음 측정 장치를 포함하는 층간소음 스마트 중재 방법",20210727,G06Q 50/10,4,2
1020210098535,"동영상 스트리밍 방법, 동영상 스트리밍 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210727,H04N 21/472,5,10
1020210098786,디스플레이 장치,20210727,H01L 51/52,1,12
1020210098537,유기 발광 표시 장치 및 이의 제조 방법,20210727,G09G 3/36,1,9
1020210098783,"연산 가속 방법, 연산 가속 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210727,G06F 17/16,5,10
1020210097957,박막 프로세싱 장치,20210726,H01L 21/67,3,4
1020210097190,리튬 이차전지 시스템 및 이의 자가 충방전 방법,20210723,H02J 7/00,2,13
1020210097106,비전 기반 정제 계수기,20210723,A61J 7/02,3,12
1020210097185,"영상 데이터 획득 방법, 영상 데이터 획득 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210723,H04N 7/18,3,14
1020210097184,반도체 패키지,20210723,H01L 23/498,1,8
1020210097080,의상의 3차원 모델링 방법,20210723,G06T 19/20,5,0
1020210097081,의상 모델링을 위한 바디 형상 표시 방법,20210723,G06T 13/40,5,0
1020210097183,"로컬 디밍을 위한 LED 드라이버, 발광 모듈 및 디스플레이 장치",20210723,H05B 45/345,12,0
1020210097182,폴리케톤계 포장재용 다층필름 및 그 제조방법,20210723,B32B 27/08,8,6
1020210096723,접이식 상자,20210722,B65D 6/18,3,10
1020210096721,"립싱크 영상 제공 장치, 방법 및 컴퓨터 프로그램과 립싱크 영상 표시 장치, 방법 및 컴퓨터 프로그램",20210722,G10L 21/10,10,0
1020210096699,"3차원 데이터 획득 방법, 장치 및 그 방법을 수행하는 프로그램이 저장된 컴퓨터 판독 가능 저장 매체",20210722,G01B 11/25,6,14
1020210096718,신경세포 신호 측정을 위한 다중 전극 시스템 및 그의 동작 방법,20210722,C12M 1/34,3,12
1020210096725,반도체 패키지,20210722,H01L 23/538,2,10
1020210096702,유기 발광 표시 장치 및 그의 제조 방법,20210722,H01L 27/32,3,17
1020210096719,"금속 3D 프린터 모니터링 방법, 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210722,B22F 10/85,9,8
1020210096700,에어로졸 생성 물품을 감지하는 에어로졸 생성 장치 및 그의 동작 방법,20210722,A24F 40/465,6,9
1020210095719,견실한 협대역 표적 자동추적개시 장치 및 방법,20210721,G01S 3/86,2,12
1020210095614,에어로졸 생성 장치,20210721,A24F 40/465,4,9
1020210095616,차량 시트용 프레임 지지장치,20210721,B60N 2/68,6,0
1020210095615,차량 시트용 프레임 클램핑장치,20210721,B60N 2/68,6,0
1020210095620,무선 통신 시스템에서 전력과 정보를 수신하기 위한 장치 및 방법,20210721,H02J 50/27,11,0
1020210094920,잠재적 고객의 예측 방법 및 그 시스템,20210720,G06Q 30/02,3,12
1020210094572,"금속들, 금속 산화물들, 및 유전체들의 선택적 퇴적",20210720,H01L 21/02,20,0
1020210094922,의료용품용 고정 장치,20210720,A61M 5/14,3,6
1020210094460,유기 발광 소자,20210719,H01L 51/50,3,17
1020210094478,"비디오 복호화 방법 및 장치, 비디오 부호화 방법 및 장치",20210719,H04N 19/625,1,0
1020210094128,석탄 저장소에 설치되는 석탄 자연발화 방지 시스템,20210719,A62C 3/04,2,16
1020210094130,반도체 패키지,20210719,H01L 23/498,1,5
1020210093712,상대매매 방식 거래를 지원하는 장치 및 방법,20210716,G06Q 40/04,7,24
1020210093773,"열가소성 수지 조성물, 이로 이루어진 성형품 및 열가소성 수지 조성물 제조 방법",20210716,C08L 67/04,3,15
1020210093711,"공유 아이템들에 의해 채택된 공격 영역 및 무기 아이템으로 게임을 진행하는 게임 제공 방법, 게임 제공 장치 및 컴퓨터 프로그램",20210716,A63F 13/69,3,12
1020210093725,입자 빔 집속,20210716,H01J 37/147,5,21
1020210093710,"확률형 아이템의 속성에 따른 이펙트 아이템으로 상대 게임자를 공격하는 게임 제공 방법, 게임 제공 장치 및 컴퓨터 프로그램",20210716,A63F 13/69,7,10
1020210093134,"핫 스탬핑 부품, 및 이의 제조 방법",20210715,B21D 22/02,4,4
1020210093145,유산균 유래 세포 외 소포체를 포함하는 항노화용 조성물,20210715,A61K 8/99,11,0
1020210093146,수득률이 향상된 미생물 유래 세포 외 소포체의 제조 방법 및 이의 방법으로 제조된 세포 외 소포체를 포함하는 피부 상태 개선용 조성물,20210715,C12N 1/20,33,0
1020210093128,뇌 혈관 모델링을 이용한 병변 분석 방법 및 그 장치,20210715,A61B 5/055,6,6
