출원번호,발명의 명칭,출원일자,CPC,독립항 수,종속항 수
1020217024033,방사선 발생 장치 및 방사선 발생 방법,20191217,H05H 7/18,5,2
1020190168755,릴 시트 및 이를 구비하는 낚싯대,20191217,A01K 87/06,4,7
1020190168753,스퍼터링 타깃 및 그 제조 방법,20191217,C23C 14/34,2,7
1020207028588,작업차,20191217,A01B 69/04,6,5
1020207028768,작업차,20191217,B60R 11/02,3,3
1020207028770,작업차,20191217,B60R 11/02,1,4
1020190168754,릴 시트 및 이를 구비하는 낚싯대,20191217,A01K 87/06,2,8
1020207028587,작업차,20191217,A01B 69/04,2,4
1020190167493,반도체 장치,20191216,G11C 11/404,2,0
1020190167789,기판용 커넥터,20191216,H01R 12/52,3,7
1020190167468,"프로브 핀, 검사 지그, 검사 유닛 및 검사 장치",20191216,G01R 1/067,8,7
1020217018871,"땜납 합금, 땜납 페이스트, 땜납 프리폼 및 납땜 이음",20191214,B23K 35/26,9,10
1020207030540,표피재 고착용 클립 및 표피재 고착 구조,20191213,A47C 31/02,12,5
1020217005189,휠식 작업 차량,20191213,E02F 9/22,1,4
1020217016126,리니어 스케일의 검출값의 보정 방법,20191213,G01B 21/04,1,3
1020190166675,전자 컴포넌트,20191213,H01G 4/232,3,5
1020190166850,전자 컴포넌트,20191213,H01G 4/232,6,5
1020217023093,건설 기계,20191213,E02F 9/22,1,5
1020217011815,세라믹 히터,20191212,H01L 21/67,5,7
1020217016375,스크롤 부재 및 스크롤 단조품의 제조 방법,20191212,C22C 21/02,2,2
1020190164325,"액체 접착 조성물, 다층 구조체 및 상기 구조체의 제조 방법",20191211,C09J 4/06,3,15
1020217021313,열 이용 시스템 및 발열 장치,20191211,F24V 30/00,5,28
1020217013144,폴리부타디엔 조성물 및 그의 제조 방법,20191211,C08F 136/06,5,8
1020190164374,피혁 용재의 제조 방법,20191211,D06N 3/14,1,7
1020190164545,적재대 및 적재대의 제작 방법,20191211,H01L 21/67,6,3
1020217004726,작업 기계,20191211,E02F 9/16,2,2
1020217023473,무선 통신 네트워크에서 단말 능력들을 다루기 위한 방법,20191211,H04W 8/22,8,7
1020217015133,단자대,20191210,H01R 9/24,4,2
1020190163586,표시 장치,20191210,H01L 27/32,8,0
1020217008367,세라믹 히터,20191210,H05B 3/14,3,7
1020190162640,"거리 측정 장치, 거리 측정 시스템",20191209,G01C 3/08,5,0
1020190162488,포토마스크 블랭크 및 포토마스크의 제조 방법,20191209,G03F 1/26,2,11
1020190162397,팬에 전력을 공급하는 복수의 전원 유닛을 포함하는 정보 처리 장치,20191209,G06F 1/26,4,17
1020207013420,"전고체 리튬 이온 전지용 정극 활물질, 전고체 리튬 이온 전지용 정극, 전고체 리튬 이온 전지 및 전고체 리튬 이온 전지용 정극 활물질의 제조 방법",20191206,H01M 4/36,5,1
1020190161968,"영구 자석 동기 전동기의 제어 장치, 마이크로 컴퓨터, 전동기 시스템 및 영구 자석 동기 전동기의 운전 방법",20191206,H02P 21/18,4,5
1020217015523,가탄재 및 그것을 사용한 가탄 방법,20191206,C21C 7/00,2,2
1020217015307,위치 정렬 장치,20191206,B25J 13/08,3,3
1020217016700,"수소 첨가 공중합체 조성물, 점접착재 조성물 및 점접착 필름",20191206,C08L 53/02,3,5
1020190161392,"제어 장치, 촬상 장치, 및 기억 매체",20191206,G03B 5/06,5,17
1020217015541,단자대,20191206,H01R 9/24,3,3
1020217019606,플루오로비닐아미드 화합물의 제조 방법,20191205,C07D 207/27,8,15
1020217015443,스크린-톤 룩 생성기,20191205,G06T 11/60,3,17
1020217015182,패처 툴,20191205,G06T 11/60,4,16
1020190160902,농작업차,20191205,A01B 69/04,4,11
1020190160427,"발광 소자, 발광 장치, 전자 기기, 및 조명 장치",20191205,H01L 51/50,8,3
1020217015313,CG 애니메이션에서 핸드-드로잉된 라인들의 에뮬레이팅,20191205,G06T 13/40,7,11
1020207022066,세라믹 히터,20191204,H05B 3/28,9,6
1020217020454,"폴리테트라플루오로에틸렌 조성물의 제조 방법, 폴리테트라플루오로에틸렌 조성물, 성형품, 도전성 튜브, 열전도성 필름 및 CCL용 기판",20191204,C08J 3/12,8,20
1020217018342,조작 지원 장치,20191204,G06F 3/039,3,6
1020190159584,"검사 장치, 및 검사 방법",20191204,G01R 31/28,3,2
1020190159684,"임프린트 방법, 임프린트 장치, 및 물품 제조 방법",20191204,G03F 7/00,3,13
1020217016001,"신호 처리 장치, 전자 기기, 신호 처리 방법 및 프로그램",20191203,H04N 25/50,8,1
1020217014266,내식성 CuZn 합금,20191203,C22C 9/04,3,3
1020190158932,프린트 기판,20191203,H05K 3/34,9,6
1020190156211,프로브 카드 관리 시스템 및 프로브 카드 관리 방법,20191129,G01R 3/00,3,7
1020190156212,배관 가열 장치 및 기판 처리 장치,20191129,H01L 21/67,3,5
1020190156772,"펌프, 및 도포 장치",20191129,B05B 9/04,3,4
1020190156374,플라스마 처리 장치 및 플라스마 처리 방법,20191129,H01J 37/32,2,4
1020190156670,"발광 소자, 발광 장치, 전자 기기, 및 조명 장치",20191129,H01L 51/50,9,2
1020217012227,작업 기계,20191129,E02F 9/02,3,6
1020190157174,반송 장치 및 물품의 제조 방법,20191129,B65G 54/02,6,14
1020217004657,작업 기계,20191129,E02F 3/43,2,2
1020190155274,고밀도 폴리에틸렌관 및 조인트,20191128,F16L 9/12,3,12
1020217015298,망상 구조체,20191127,D04H 3/16,8,2
1020190153869,"발광 모니터 방법, 기판 처리 방법, 및 기판 처리 장치",20191127,H01L 21/66,6,13
1020217015751,폴리에테르기 함유 화합물,20191127,C08G 65/333,4,13
1020217017511,활성 가스 생성 장치,20191127,H01J 37/32,1,3
1020190154163,"용기, 처리 장치, 파티클 제거 방법, 및 물품 제조 방법",20191127,H01L 21/673,8,21
1020217016519,"초음파 검사 방법, 초음파 검사 장치 및 초음파 검사 프로그램",20191127,G01N 29/44,3,18
1020217021027,플라스마 처리 장치 및 플라스마 처리 방법,20191126,H01J 37/32,3,16
1020217020988,플라스마 처리 장치 및 플라스마 처리 방법,20191126,H01J 37/32,3,2
1020217021008,플라스마 처리 장치 및 플라스마 처리 방법,20191126,H01J 37/32,3,16
1020217021010,"샤워 플레이트, 플라스마 처리 장치 및 플라스마 처리 방법",20191126,H01J 37/32,4,3
1020217021030,플라스마 처리 장치 및 플라스마 처리 방법,20191126,H01J 37/32,4,4
1020217019911,플라스마 처리 장치,20191126,H01J 37/32,1,5
1020217015551,불소 수지 성형품의 제조 방법 및 제조 시스템,20191126,C11D 7/26,7,5
1020217021015,플라스마 처리 장치 및 플라스마 처리 방법,20191126,H01J 37/32,2,11
1020190152850,임프린트 장치 및 물품의 제조 방법,20191126,G03F 7/00,2,4
1020217020994,플라스마 처리 장치 및 플라스마 처리 방법,20191126,H01J 37/32,3,7
1020217021038,플라스마 처리 장치 및 플라스마 처리 방법,20191126,H01J 37/32,4,0
1020190152902,프로브 장치 및 프로브 장치의 조정 방법,20191126,G01R 31/28,2,5
1020190152831,"온도 제어 장치, 온도 제어 방법, 및 검사 장치",20191126,H01L 21/66,11,8
1020217018448,코딩된 비디오의 픽처들에 대한 타일 구조들을 시그널링하기 위한 시스템들 및 방법들,20191126,H04N 19/70,9,14
1020217019264,플라스마 처리 장치,20191126,H01J 37/32,1,2
1020217015756,분할형 접지 커넥터,20191126,A63F 13/23,5,15
1020217021024,플라스마 처리 장치 및 하부 스테이지,20191126,H01J 37/32,3,3
